source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[individual]	characteristics[biological replicate]	characteristics[sample type]	characteristics[sample matrix]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[file uri]	comment[platform]	comment[panel version]	comment[quantification unit]	comment[plate]	comment[normalization method]	comment[somascan menu]	comment[somascan platform]	comment[dilution]	comment[sdrf version]	comment[sdrf annotation tool]
PAD000021-f02-r05270-200289	Homo sapiens	Blood plasma	not available	not available	not available	not available	5270	experimental sample	blood plasma	PAD000021-f02-r05270-200289	protein expression profiling by aptamer array	77	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05271-50-001-CP-P1-749-10_01_2018	Homo sapiens	Blood plasma	not available	not available	not available	1710135-50001749_CP	5271	experimental sample	blood plasma	PAD000021-f02-r05271-50-001-CP-P1-749-10_01_2018	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05272-50-001-CP-P1-781-16_07_2018	Homo sapiens	Blood plasma	not available	not available	not available	1929768-50001781_CP	5272	experimental sample	blood plasma	PAD000021-f02-r05272-50-001-CP-P1-781-16_07_2018	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05273-50-001-CP-P1-805-10_10_2018	Homo sapiens	Blood plasma	not available	not available	not available	2081976-50001805_CP	5273	experimental sample	blood plasma	PAD000021-f02-r05273-50-001-CP-P1-805-10_10_2018	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05274-50-002-A0-P1-003-06_02_2017	Homo sapiens	Blood plasma	not available	not available	not available	1485966-50002003_A0	5274	experimental sample	blood plasma	PAD000021-f02-r05274-50-002-A0-P1-003-06_02_2017	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05275-50-002-A0-P1-011-12_03_2017	Homo sapiens	Blood plasma	not available	not available	not available	1485235-50002011_A0	5275	experimental sample	blood plasma	PAD000021-f02-r05275-50-002-A0-P1-011-12_03_2017	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05276-50-002-A0-P1-026-20_04_2017	Homo sapiens	Blood plasma	not available	not available	not available	1487255-50002026_A0	5276	experimental sample	blood plasma	PAD000021-f02-r05276-50-002-A0-P1-026-20_04_2017	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05277-50-002-D0-P1-044-25_05_2017	Homo sapiens	Blood plasma	not available	not available	not available	1484791-50002044_D0	5277	experimental sample	blood plasma	PAD000021-f02-r05277-50-002-D0-P1-044-25_05_2017	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05278-50-002-A0-P1-079-11_09_2017	Homo sapiens	Blood plasma	not available	not available	not available	1604731-50002079_A0	5278	experimental sample	blood plasma	PAD000021-f02-r05278-50-002-A0-P1-079-11_09_2017	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05279-50-001-CP-P1-710-22_04_2017	Homo sapiens	Blood plasma	not available	not available	not available	1542856-50001710_CP	5279	experimental sample	blood plasma	PAD000021-f02-r05279-50-001-CP-P1-710-22_04_2017	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05280-50-002-D0-P1-091-12_10_2017	Homo sapiens	Blood plasma	not available	not available	not available	1640968-50002091_D0	5280	experimental sample	blood plasma	PAD000021-f02-r05280-50-002-D0-P1-091-12_10_2017	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05281-50-002-D0-P1-099-21_11_2017	Homo sapiens	Blood plasma	not available	not available	not available	1687384-50002099_D0	5281	experimental sample	blood plasma	PAD000021-f02-r05281-50-002-D0-P1-099-21_11_2017	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05282-50-001-CP-P1-774-30_05_2018	Homo sapiens	Blood plasma	not available	not available	not available	1857774-50001774_CP	5282	experimental sample	blood plasma	PAD000021-f02-r05282-50-001-CP-P1-774-30_05_2018	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05283-50-001-CP-P1-758-24_03_2018	Homo sapiens	Blood plasma	not available	not available	not available	1773925-50001758_CP	5283	experimental sample	blood plasma	PAD000021-f02-r05283-50-001-CP-P1-758-24_03_2018	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05284-50-001-CP-P1-787-12_09_2018	Homo sapiens	Blood plasma	not available	not available	not available	2042289-50001787_CP	5284	experimental sample	blood plasma	PAD000021-f02-r05284-50-001-CP-P1-787-12_09_2018	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05285-50-001-CP-P1-811-04_11_2018	Homo sapiens	Blood plasma	not available	not available	not available	2119439-50001811_CP	5285	experimental sample	blood plasma	PAD000021-f02-r05285-50-001-CP-P1-811-04_11_2018	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05286-50-002-D0-P1-003-08_02_2017	Homo sapiens	Blood plasma	not available	not available	not available	1485986-50002003_D0	5286	experimental sample	blood plasma	PAD000021-f02-r05286-50-002-D0-P1-003-08_02_2017	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05287-50-002-D0-P1-011-14_03_2017	Homo sapiens	Blood plasma	not available	not available	not available	1485248-50002011_D0	5287	experimental sample	blood plasma	PAD000021-f02-r05287-50-002-D0-P1-011-14_03_2017	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05288-50-002-A0-P1-028-22_04_2017	Homo sapiens	Blood plasma	not available	not available	not available	1487501-50002028_A0	5288	experimental sample	blood plasma	PAD000021-f02-r05288-50-002-A0-P1-028-22_04_2017	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05289-50-002-A0-P1-044-22_05_2017	Homo sapiens	Blood plasma	not available	not available	not available	1485021-50002044_A0	5289	experimental sample	blood plasma	PAD000021-f02-r05289-50-002-A0-P1-044-22_05_2017	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05290-200169	Homo sapiens	Blood plasma	not available	not available	not available	not available	5290	calibrator sample	blood plasma	PAD000021-f02-r05290-200169	protein expression profiling by aptamer array	132	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05291-50-001-CP-P1-711-02_05_2017	Homo sapiens	Blood plasma	not available	not available	not available	1594173-50001711_CP	5291	experimental sample	blood plasma	PAD000021-f02-r05291-50-001-CP-P1-711-02_05_2017	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05292-50-002-A0-P1-092-11_10_2017	Homo sapiens	Blood plasma	not available	not available	not available	1640983-50002092_A0	5292	experimental sample	blood plasma	PAD000021-f02-r05292-50-002-A0-P1-092-11_10_2017	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05293-50-002-D0-P1-106-27_12_2017	Homo sapiens	Blood plasma	not available	not available	not available	1704899-50002106_D0	5293	experimental sample	blood plasma	PAD000021-f02-r05293-50-002-D0-P1-106-27_12_2017	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05294-50-002-D0-P1-079-18_09_2017	Homo sapiens	Blood plasma	not available	not available	not available	1604775-50002079_D0	5294	experimental sample	blood plasma	PAD000021-f02-r05294-50-002-D0-P1-079-18_09_2017	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05295-50-001-CP-P1-763-29_03_2018	Homo sapiens	Blood plasma	not available	not available	not available	1779069-50001763_CP	5295	experimental sample	blood plasma	PAD000021-f02-r05295-50-001-CP-P1-763-29_03_2018	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05296-50-001-CP-P1-790-16_09_2018	Homo sapiens	Blood plasma	not available	not available	not available	2045640-50001790_CP	5296	experimental sample	blood plasma	PAD000021-f02-r05296-50-001-CP-P1-790-16_09_2018	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05297-50-001-CP-P1-813-14_11_2018	Homo sapiens	Blood plasma	not available	not available	not available	2145349-50001813_CP	5297	experimental sample	blood plasma	PAD000021-f02-r05297-50-001-CP-P1-813-14_11_2018	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05298-50-002-A0-P1-006-09_02_2017	Homo sapiens	Blood plasma	not available	not available	not available	1485403-50002006_A0	5298	experimental sample	blood plasma	PAD000021-f02-r05298-50-002-A0-P1-006-09_02_2017	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05299-200289	Homo sapiens	Blood plasma	not available	not available	not available	not available	5299	experimental sample	blood plasma	PAD000021-f02-r05299-200289	protein expression profiling by aptamer array	78	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05300-50-002-D0-P1-028-23_04_2017	Homo sapiens	Blood plasma	not available	not available	not available	1487530-50002028_D0	5300	experimental sample	blood plasma	PAD000021-f02-r05300-50-002-D0-P1-028-23_04_2017	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05301-50-002-A0-P1-045-27_05_2017	Homo sapiens	Blood plasma	not available	not available	not available	1417954-50002045_A0	5301	experimental sample	blood plasma	PAD000021-f02-r05301-50-002-A0-P1-045-27_05_2017	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05302-50-002-A0-P1-085-25_09_2017	Homo sapiens	Blood plasma	not available	not available	not available	1605993-50002085_A0	5302	experimental sample	blood plasma	PAD000021-f02-r05302-50-002-A0-P1-085-25_09_2017	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05303-50-001-CP-P1-713-11_05_2017	Homo sapiens	Blood plasma	not available	not available	not available	1594185-50001713_CP	5303	experimental sample	blood plasma	PAD000021-f02-r05303-50-001-CP-P1-713-11_05_2017	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05304-50-002-D0-P1-092-17_10_2017	Homo sapiens	Blood plasma	not available	not available	not available	1640997-50002092_D0	5304	experimental sample	blood plasma	PAD000021-f02-r05304-50-002-D0-P1-092-17_10_2017	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05305-50-002-A0-P1-106-25_12_2017	Homo sapiens	Blood plasma	not available	not available	not available	1717556-50002106_A0	5305	experimental sample	blood plasma	PAD000021-f02-r05305-50-002-A0-P1-106-25_12_2017	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05306-50-001-CP-P1-792-18_09_2018	Homo sapiens	Blood plasma	not available	not available	not available	2047701-50001792_CP	5306	experimental sample	blood plasma	PAD000021-f02-r05306-50-001-CP-P1-792-18_09_2018	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-f02-r05307-50-001-CP-P1-768-07_05_2018	Homo sapiens	Blood plasma	not available	not available	not available	1837762-50001768_CP	5307	experimental sample	blood plasma	PAD000021-f02-r05307-50-001-CP-P1-768-07_05_2018	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.adat	SomaScan Assay	v4.1	RFU	P0028822	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale	SomaScan 7K	SomaScan Assay v4.1	20%	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
